Lemma,Word_Type,Category,Primary_subcategory,Secondary_subcategory,Sg_all_split,Pl_all_split,Alt_split,False_Positives
brain-damaged,~a,unconscious_bias,medical_state,medical_state,"['has neurotrauma', 'has severe brain trauma', 'has a head injury', 'person with a traumatic brain injury(...)', 'ignorant(...)', 'lacking understanding(...)', 'uninformed(...)', 'silly(...)', 'lacking impulse control(...)']",[],"['has neurotrauma', 'has severe brain trauma', 'has a head injury', 'person with a traumatic brain injury(...)', 'ignorant(...)', 'lacking understanding(...)', 'uninformed(...)', 'silly(...)', 'lacking impulse control(...)']",
burn victim,~s|s,unconscious_bias,medical_state,medical_state,"['burn survivor', 'burn survivors', 'person with significant scarring from burns(...)']","['burn survivors', 'people with significant scarring from burns(...)']","['burn survivor', 'person with significant scarring from burns(...)', 'burn survivors']",
challenged,~a,unconscious_bias,medical_state,medical_state,"['with a mental disability', 'with a physical disability', ""--- don't use for a person"", 'controversial(...)', 'questioned(...)', 'contested(...)', 'argued(...)', 'debated(...)']","[""--- don't use for a person""]","[""--- don't use for a person"", 'with a mental disability', 'with a physical disability', 'controversial(...)', 'questioned(...)', 'contested(...)', 'argued(...)', 'debated(...)']",
clean,a,unconscious_bias,medical_state,medical_state,"['in remission', 'in recovery', 'abstinent from drugs', 'not drinking or taking drugs', 'testing negative --- on a toxicology screen', '--- referring to substance use']",['--- referring to substance use'],"['--- referring to substance use', 'in remission', 'in recovery', 'abstinent from drugs', 'not drinking or taking drugs', 'testing negative --- on a toxicology screen']",
defective,a,unconscious_bias,medical_state,medical_state,"['living with a cognitive disability', 'living with an intellectual disability', 'living with a mental illness', 'out of control(...)', 'unpredictable(...)', 'absurd(...)', 'reckless(...)', 'baffling(...)']",[],"['living with a cognitive disability', 'living with an intellectual disability', 'living with a mental illness', 'out of control(...)', 'unpredictable(...)', 'absurd(...)', 'reckless(...)', 'baffling(...)']",
dependence,s,unconscious_bias,medical_state,medical_state,"['substance use disorder', 'substance use disorder (SUD)']",[],"['substance use disorder', 'substance use disorder (SUD)']",
Describe your symptoms,v||~s,unconscious_bias,medical_state,medical_state,['How does ((condition or disability)) manifest for you?'],[],['How does ((condition or disability)) manifest for you?'],
dirty,a,unconscious_bias,medical_state,medical_state,"['positive --- on a toxicology screen', 'using substances', '--- referring to substance use']",['--- referring to substance use'],"['--- referring to substance use', 'positive --- on a toxicology screen', 'using substances']",
disfigured,~a,unconscious_bias,medical_state,medical_state,"['with dysmorphic feature', 'dysmorphism', 'with dysmorphic features']","['with dysmorphic features', 'dysmorphism']","['dysmorphism', 'with dysmorphic feature', 'with dysmorphic features']",
drink problem,~s|s,unconscious_bias,medical_state,medical_state,"['alcohol use disorder', 'alcohol use disorder (AUD)']",[],"['alcohol use disorder', 'alcohol use disorder (AUD)']",(AUD)
drinking problem,~a|s,unconscious_bias,medical_state,medical_state,"['alcohol use disorder', 'alcohol use disorder (AUD)']",[],"['alcohol use disorder', 'alcohol use disorder (AUD)']",(AUD)
drug abuser,~s|s,unconscious_bias,medical_state,medical_state,"['person with a substance use disorder(...)', 'Person with an opioid use disorder (OUD)(...)', 'person with opioid addiction(...)']","['people with a substance use disorder(...)', 'people with an opioid use disorder (OUD)(...)', 'people with opioid addiction(...)']","['person with a substance use disorder(...)', 'Person with an opioid use disorder (OUD)(...)', 'person with opioid addiction(...)']",
drug habit,~s|s,unconscious_bias,medical_state,medical_state,"['substance use disorder', 'substance use disorder (SUD)']",[],"['substance use disorder', 'substance use disorder (SUD)']",
drug problem,~s|s,unconscious_bias,medical_state,medical_state,"['substance use disorder', 'substance use disorder (SUD)']",[],"['substance use disorder', 'substance use disorder (SUD)']",(SUD)
drunk,s,unconscious_bias,medical_state,medical_state,[],[],[],
fail a drug test,v||s|~s,unconscious_bias,medical_state,medical_state,['test positive --- on a toxicology screen'],[],['test positive --- on a toxicology screen'],
fail the drug test,v||s|~s,unconscious_bias,medical_state,medical_state,['test positive --- on a toxicology screen'],[],['test positive --- on a toxicology screen'],
failing a drug test,~v||s|~s,unconscious_bias,medical_state,medical_state,['testing positive --- on a toxicology screen'],[],['testing positive --- on a toxicology screen'],
failing the drug test,~v||s|~s,unconscious_bias,medical_state,medical_state,['testing positive --- on a toxicology screen'],[],['testing positive --- on a toxicology screen'],
former addict,a|s,unconscious_bias,medical_state,medical_state,"['person in recovery(...)', 'someone in long-term recovery(...)', 'person who previously used drugs(...)']","['people in recovery(...)', 'those in long-term recovery(...)', 'people who previously used drugs(...)']","['person in recovery(...)', 'someone in long-term recovery(...)', 'person who previously used drugs(...)']",
high-functioning,~a,unconscious_bias,medical_state,medical_state,"['--- specify strengths', '-']",['-'],"['-', '--- specify strengths']",
HIV infected,|~v,unconscious_bias,medical_state,medical_state,"['person with AIDS(...)', 'person living with HIV(...)']",['people with AIDS(...)'],"['person with AIDS(...)', 'person living with HIV(...)']",
hyper,a,unconscious_bias,medical_state,medical_state,"['person with ADHD(...)', 'person with attention deficit hyperactivity disorder(...)', 'fidgety(...)', 'restless(...)', 'easily bored(...)']",[],"['person with ADHD(...)', 'person with attention deficit hyperactivity disorder(...)', 'fidgety(...)', 'restless(...)', 'easily bored(...)']",
hyper-active,a,unconscious_bias,medical_state,medical_state,"['person with ADHD(...)', 'person with attention deficit hyperactivity disorder(...)', 'fidgety(...)', 'restless(...)', 'easily bored(...)']",[],"['person with ADHD(...)', 'person with attention deficit hyperactivity disorder(...)', 'fidgety(...)', 'restless(...)', 'easily bored(...)']",
low-functioning,~a,unconscious_bias,medical_state,medical_state,"['--- specify weaknesses', '-']",['-'],"['-', '--- specify weaknesses']",
medication-assisted treatment,a|s,unconscious_bias,medical_state,medical_state,"['pharmacotherapy', 'medications for substance use disorder (MSUD)', 'medications for opioid use disorder (MOUD)']",[],"['pharmacotherapy', 'medications for substance use disorder (MSUD)', 'medications for opioid use disorder (MOUD)']",
mongolism,s,unconscious_bias,medical_state,medical_state,"['Down syndrome', 'Trisomy 21']",[],"['Down syndrome', 'Trisomy 21']",
morbidly obese,a|a,unconscious_bias,medical_state,medical_state,"['Person with obesity(...)', 'person of size(...)', 'person living with obesity(...)']",[],"['Person with obesity(...)', 'person of size(...)', 'person living with obesity(...)']",
obese,a,unconscious_bias,medical_state,medical_state,"['Person with obesity(...)', 'person of size(...)', 'person living with obesity(...)']",[],"['Person with obesity(...)', 'person of size(...)', 'person living with obesity(...)']",
off their meds,||~s,unconscious_bias,medical_state,medical_state,"['not taking their prescribed medication', 'making a stand(...)', 'over-reacting(...)', 'out of control(...)', 'losing it(...)']",[],"['not taking their prescribed medication', 'making a stand(...)', 'over-reacting(...)', 'out of control(...)', 'losing it(...)']",
opioid substitution,~s|s,unconscious_bias,medical_state,medical_state,"['medication treatment for opioid use disorder', 'medications for opioid use disorder', 'opioid agonist therapy', 'pharmacotherapy', 'medication for a substance use disorder']",[],"['medication treatment for opioid use disorder', 'medications for opioid use disorder', 'opioid agonist therapy', 'pharmacotherapy', 'medication for a substance use disorder']",
reformed addict,~a|s,unconscious_bias,medical_state,medical_state,"['person in recovery(...)', 'someone in long-term recovery(...)', 'person who previously used drugs(...)']","['people in recovery(...)', 'those in long-term recovery(...)', 'people who previously used drugs(...)']","['person in recovery(...)', 'someone in long-term recovery(...)', 'person who previously used drugs(...)']",
replacement therapy,~s|s,unconscious_bias,medical_state,medical_state,"['medication treatment for opioid use disorder', 'medications for opioid use disorder', 'opioid agonist therapy', 'pharmacotherapy', 'medication for a substance use disorder']",[],"['medication treatment for opioid use disorder', 'medications for opioid use disorder', 'opioid agonist therapy', 'pharmacotherapy', 'medication for a substance use disorder']",
senile,a,unconscious_bias,medical_state,medical_state,"['person with Alzheimer’s disease(...)', 'person who has dementia(...)', 'older(...)', 'forgetful(...)', 'uninterested(...)', 'confused(...)', 'easily distracted(...)', 'absent-minded(...)']",[],"['person with Alzheimer’s disease(...)', 'person who has dementia(...)', 'older(...)', 'forgetful(...)', 'uninterested(...)', 'confused(...)', 'easily distracted(...)', 'absent-minded(...)']",
spastic,a,unconscious_bias,medical_state,medical_state,"['person with cerebral palsy(...)', 'klutzy(...)', 'clumsy(...)', 'forgetful(...)', 'reckless(...)']",[],"['person with cerebral palsy(...)', 'klutzy(...)', 'clumsy(...)', 'forgetful(...)', 'reckless(...)']",
spazzed,~a,unconscious_bias,medical_state,medical_state,"['person with cerebral palsy(...)', 'klutzy(...)', 'clumsy(...)', 'forgetful(...)', 'reckless(...)', 'lacking impulse control(...)']",[],"['person with cerebral palsy(...)', 'klutzy(...)', 'clumsy(...)', 'forgetful(...)', 'reckless(...)', 'lacking impulse control(...)']",
substance abuser,~s|s,unconscious_bias,medical_state,medical_state,"['person with a substance use disorder(...)', 'Person with an opioid use disorder (OUD)(...)', 'person with opioid addiction(...)']","['people with a substance use disorder(...)', 'people with an opioid use disorder (OUD)(...)', 'people with opioid addiction(...)']","['person with a substance use disorder(...)', 'Person with an opioid use disorder (OUD)(...)', 'person with opioid addiction(...)']",
